continent,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Americas,2021-02-22,1037129342,170.7351848328608,171.99262439960773,171.67836184041482,170.7351848328608,169.28044482614726,168.3796983360468,168.1927762224222,8994.062007873012,166.5567038495002,124.95652000044046
Asia,2021-02-22,4695793204,47.22436937686798,72.81447548668173,70.327141250773,60.08954985506294,44.93032724385129,35.665855801707714,30.747009798887802,194.13409601990753,3.8826819203981513,8.388195559047876
Africa,2021-02-22,1426736614,41.119101729748174,89.76088607789852,80.67558600215652,63.49620072732202,40.14375062298142,19.433012010259848,10.649705085754618,1234.0525307243543,21.276767771109554,7.116838104780004
Europe,2021-02-22,746515263,183.78170445038862,183.80787229616453,183.80392049887078,183.78922884465752,183.77280671568164,183.76271989899973,183.7597784170038,9187.949480349911,183.7589896069982,108.88112250157704
Oceania,2021-02-22,45038907,-15.852074042307928,3.072849678878015,0.6434942173402407,-6.642810246875504,-15.852074042307928,-21.289559888530768,-23.027002735774158,-269.09918055192816,-11.21246585633034,2.731138657516711
Americas,2021-03-01,1037129342,174.76871379586137,176.01307786764585,175.73144316190098,174.76871379586137,173.304672496143,172.40588535380687,172.17057348200976,9206.213455824096,170.48543436711287,128.29120513559502
Asia,2021-03-01,4695793204,48.007831417730394,74.09320037899553,71.71876215737916,61.02715946165287,45.640784701988395,36.50022177021683,31.33350160026259,200.7125798272035,4.014251596544071,8.515927035700017
Africa,2021-03-01,1426736614,42.1327370535174,91.69332534729412,83.46533336109582,64.55976018613575,41.2294251941699,20.21516159751678,11.78455825267112,1253.9337212800324,21.61954691862125,7.28421314629555
Europe,2021-03-01,746515263,185.22217511552313,185.2492748101879,185.24471932198742,185.23015247815994,185.21274450207534,185.20269429572238,185.19952759560545,9259.95220061925,185.19904401238497,111.5925201116752
Oceania,2021-03-01,45038907,-15.680234673633365,3.374079978457561,1.0898707808056438,-6.401498537673321,-15.680234673633365,-21.141373446203453,-23.10647120245833,-263.8635340216656,-10.9943139175694,2.737806226070273
Americas,2021-03-08,1037129342,178.52036944719788,179.84024477915514,179.51852373997573,178.52036944719788,177.04169213867422,176.14794974661294,175.8756127894367,9403.742480820565,174.14337927445493,131.40682434444773
Asia,2021-03-08,4695793204,48.826698847944776,75.36679462200512,72.60079100594795,62.06769100594581,46.27806879334588,36.736760304523365,31.90952979267566,207.43659815237768,4.148731963047553,8.632776729918364
Africa,2021-03-08,1426736614,43.216205238976194,93.61457047077255,86.3930591643742,65.94491081897914,42.202012594078745,21.5007739746172,12.808780314091896,1273.6112266748637,21.958814253014893,7.434626122239546
Europe,2021-03-08,746515263,187.17657646490792,187.20511185857387,187.19991330279643,187.1854226943507,187.16701598509425,187.1564442281715,187.15278829499857,9357.665595664077,187.15331191328156,114.23077976638771
Oceania,2021-03-08,45038907,-15.612417094483801,3.6634069090723584,1.49376560231086,-6.068260423033255,-15.612417094483801,-21.04439277972054,-23.27060435555528,-259.4165389566795,-10.809022456528314,2.7444737946238353
Americas,2021-03-15,1037129342,182.17935306773336,183.55845999893464,183.21091127955253,182.17935306773336,180.6930495235144,179.76465780456027,179.4720859642492,9595.439677755614,177.69332736584465,134.52996373394157
Asia,2021-03-15,4695793204,49.78511726056042,76.92369880593985,73.89114080611589,63.32379201107067,47.1299177962035,37.095399694158026,32.519611262132656,214.9924887151692,4.299849774303385,8.75631264276603
Africa,2021-03-15,1426736614,44.349981878457825,95.58773293266711,88.83239662174586,67.81203786086763,43.18211279929231,22.50307299989959,13.88408990275009,1291.120343055463,22.260695569921783,7.575508116875173
Europe,2021-03-15,746515263,189.69503727091438,189.72486092868022,189.71876839371458,189.70447107649548,189.68492334750192,189.67399192327412,189.670248740133,9483.561937585904,189.67123875171814,116.98356983224869
Oceania,2021-03-15,45038907,-15.452976679120209,4.028655618931902,2.109155605418586,-5.555284560329966,-15.452976679120209,-20.80385671868545,-23.294428715595366,-253.10448975083696,-10.546020406284875,2.7489188403262097
Americas,2021-03-22,1037129342,185.99900250845735,187.4409891618926,187.0499373022655,185.99900250845735,184.46721827764387,183.55282845091082,183.22123130577626,9794.442106249715,181.3785575231429,137.71114863190002
Asia,2021-03-22,4695793204,50.75698571201351,78.67620796720507,75.71882081478978,64.52606007375316,48.109682468189966,37.55808144800357,33.187286197345536,220.38066473705408,4.407613294741082,8.943075381647493
Africa,2021-03-22,1426736614,45.51238836265027,97.95439502254648,91.337856755505,69.87388028033834,44.7022011993996,23.269252218629532,15.122573085313835,1309.0928946584525,22.570567149283658,7.73419507968133
Europe,2021-03-22,746515263,192.90769638418348,192.93919131414884,192.93212144450862,192.916586185504,192.89729241033965,192.88633287201648,192.88194636347959,9644.176926646769,192.8835385329354,119.8688414492605
Oceania,2021-03-22,45038907,-15.443736358172085,4.576259058120015,2.5335655854524557,-5.220647661696908,-15.443736358172085,-20.914838962173658,-23.404690467617375,-250.51189137447392,-10.437995473936413,2.7511413631773967
Americas,2021-03-29,1037129342,189.7650242819757,191.29141770872943,190.85345973933642,189.7650242819757,188.2015463269111,187.27046801844998,186.9084724675915,9989.122643713954,184.9837526613695,141.1370471732991
Asia,2021-03-29,4695793204,52.24219258765726,81.12966486707032,78.21710144750915,66.3748536567838,49.492824685809786,38.99050428557509,34.40666080689944,228.34009964438454,4.566801992887691,9.107392711325199
Africa,2021-03-29,1426736614,46.97492590170762,100.22359358521776,93.14996995454118,71.79580459538629,46.06892148679939,24.42153998535873,16.6981372280825,1327.3183030231307,22.88479832798501,7.875076093056655
Europe,2021-03-29,746515263,196.44936394862032,196.48243486880443,196.4746844854579,196.45877104462073,196.43871544803338,196.42753044053774,196.42344956941668,9821.240608197395,196.4248121639479,122.96777139036205
Oceania,2021-03-29,45038907,-15.093034125678772,5.073624953001605,2.9073444813689115,-4.720528450064248,-15.093034125678772,-20.8307593422356,-23.174457926902107,-244.53022318786884,-10.188759299494535,2.753363886028584
Americas,2021-04-05,1037129342,194.02072596114738,195.59896185590677,195.2453619162965,194.0225721987566,192.47122237437497,191.46619816695204,191.11838548614384,10209.30917971918,189.06128110591075,144.77641908878388
Asia,2021-04-05,4695793204,54.440808091375686,83.77520234520797,81.28200025868243,69.17749074667923,51.68388806406539,40.89732966264076,36.06425702164496,242.80123805124728,4.856024761024946,9.326290830417072
Africa,2021-04-05,1426736614,48.528302677156525,102.19538073215078,94.7391180205069,73.74028281098936,47.333117420644534,25.768935227689454,18.169041256146738,1355.6799314274137,23.373791921162308,8.00740787605525
Europe,2021-04-05,746515263,200.28218078501635,200.3073081613191,200.30066623884366,200.28218078501635,200.23696249586948,200.21013667357383,200.19679318852604,10008.216996838533,200.1643399367707,126.27366642334813
Oceania,2021-04-05,45038907,-15.322138772470527,5.006713570760917,3.0913824379191586,-4.703518488225714,-15.322138772470527,-21.24019710636036,-23.509824957097617,-249.16998963003064,-10.382082901251275,2.757808931730959
Americas,2021-04-12,1037129342,198.26675645965892,199.86520601085047,199.5246487304843,198.27754387577102,196.66976834620448,195.65922978026032,195.33805689761016,10429.163356021487,193.13265474113862,148.70765662578916
Asia,2021-04-12,4695793204,57.12744601870634,86.80057256044174,84.38878805084234,72.90507206772197,54.47594144082632,42.732404144086175,38.07000001957671,257.08200224587296,5.14164004491746,9.629903263516884
Africa,2021-04-12,1426736614,49.961118196385094,103.98050992628188,96.3458500933875,75.52668312707527,48.7633164123491,27.127318452592306,19.798872288720894,1384.8594823470014,23.87688762667244,8.143382587923128
Europe,2021-04-12,746515263,204.01417452706457,204.046722875373,204.032801085383,204.01417452706457,203.9408545775671,203.89201346206767,203.87901691936227,10190.862060776404,203.81724121552813,129.62778404706242
Oceania,2021-04-12,45038907,-14.927133926353193,5.595488211183202,3.8913437075415325,-4.233570754528384,-14.927133926353193,-20.607893655067457,-23.338410599764405,-239.84849364635247,-9.993687235264685,2.757808931730959
Americas,2021-04-19,1037129342,202.6444651658572,204.2759783870203,203.92095996103217,202.669524084729,200.99113010431287,200.00087763200744,199.74015751743212,10656.754831496646,197.34731169438234,152.7484267884754
Asia,2021-04-19,4695793204,60.09549638651516,90.78719136871185,87.69767982677817,76.36914493536544,57.26211133549421,45.980858742928774,40.56449971867198,272.88989927801185,5.457797985560237,10.034968439381046
Africa,2021-04-19,1426736614,51.4547664644523,104.9072784004074,97.91486877460045,77.55577905945141,50.152178083823834,28.46388074392919,21.404073068707046,1413.5040501502172,24.370759485348568,8.296321327883158
Europe,2021-04-19,746515263,207.88395578179185,207.9218583022821,207.9134336683679,207.88395578179185,207.77566482468606,207.7002080745281,207.67324091635615,10379.74410368948,207.59488207378962,132.8529027007985
Oceania,2021-04-19,45038907,-14.596830953680715,6.075113464242914,4.4750779053461,-3.675116402511355,-14.596830953680715,-20.3240955534518,-23.315545131713048,-232.6052008482001,-9.691883368675006,2.7622539774333332
Americas,2021-04-26,1037129342,206.92142529938076,208.60767801270617,208.28153736410533,206.98514045661133,205.25383661287339,204.24848884086734,204.0396177038058,10879.96193578891,201.4807765886835,156.58247297632303
Asia,2021-04-26,4695793204,63.40202546569405,95.3346028655709,91.84478686175999,80.68246856644717,61.68026035026847,49.71110091122088,44.60777511431148,288.89128864691423,5.777825772938285,10.633440684199261
Africa,2021-04-26,1426736614,52.95566000583735,106.77778349839343,99.38883646288937,79.49654749437885,51.36506006876787,29.503060557812976,22.47295984340387,1442.3128528918933,24.867462980894715,8.451921245780827
Europe,2021-04-26,746515263,211.36435148483855,211.42052492144921,211.39033194665757,211.36435148483855,211.23778507970567,211.15068849366102,211.11325335660996,10550.267513257371,211.00535026514743,135.86060851913217
Oceania,2021-04-26,45038907,-14.030770800563475,6.893346018831443,5.212146098940562,-2.921325592020234,-14.030770800563475,-19.867536903508956,-22.95325402903019,-220.16107136011658,-9.173377973338189,2.7622539774333332
Americas,2021-05-03,1037129342,210.79901226171233,212.5056889294835,212.17154561996142,210.85265661576295,209.09262455092806,208.05006457672124,207.8728451071804,11079.080870733244,205.16816427283783,160.27487897133147
Asia,2021-05-03,4695793204,67.88811260277706,104.78871910720476,97.33681428609172,87.13467396592074,66.03504066716279,53.41886763988992,48.83419454474503,304.04019633396524,6.080803926679306,11.388734144945962
Africa,2021-05-03,1426736614,54.38566109018535,108.86706931504347,100.78781536096105,81.19258268098706,52.8225121140935,30.70221118020613,23.76998372054656,1475.050707707096,25.431908753570625,8.602406344356982
Europe,2021-05-03,746515263,213.92337388683094,213.99019012776776,213.964619126619,213.92337388683094,213.7828194609157,213.67631322484678,213.6415820871684,10675.213216045757,213.50426432091513,138.45827838084003
Oceania,2021-05-03,45038907,-13.464246981578293,7.755975789663972,5.942954052830453,-2.094026489248065,-13.464246981578293,-19.335762347916823,-22.565963938652143,-206.42077794754852,-8.60086574781452,2.7622539774333332
Americas,2021-05-10,1037129342,214.61274144081221,216.43165294548285,215.9977724453367,214.66122210141862,212.86814269910244,211.79634017905764,211.62577301692383,11274.25617990751,208.7825218501391,163.6845789545376
Asia,2021-05-10,4695793204,72.57376071623469,111.30706375075988,104.76902617366316,92.87347559095511,71.14130239892917,56.76224678340639,52.822647155117124,319.2109959561024,6.384219919122049,12.211640804614955
Africa,2021-05-10,1426736614,55.83126661032505,110.9573029827968,102.36506086571696,82.7045809332694,54.14376136008648,32.02373115441736,25.169126218631305,1508.8308852505497,26.0143256077681,8.749736200433698
Europe,2021-05-10,746515263,216.3131606354263,216.38747510191908,216.35925650756212,216.3131606354263,216.15754833053157,216.04378105081202,216.0070318169808,10791.969535035836,215.8393907007167,140.59540923277814
Oceania,2021-05-10,45038907,-13.392435653764801,8.2133376400157,6.365786677015586,-1.7333244215728874,-13.392435653764801,-19.318464968509126,-22.560605679497094,-201.06789944271793,-8.377829143446581,2.771144068838083
Americas,2021-05-17,1037129342,218.36595139095596,220.30673715584348,219.77175500510765,218.43645385587178,216.57334867483524,215.52589739676336,215.3338967319589,11467.527840308143,212.361626672373,166.89527020118447
Asia,2021-05-17,4695793204,77.29439716211172,117.80917024281449,113.39446585449743,98.81126356886483,76.14231114485892,59.737662171134566,57.50619505661827,334.3404394129309,6.6868087882586185,13.040616981990928
Africa,2021-05-17,1426736614,57.2960044801656,113.01965298816727,103.99417943885875,84.27425723286044,55.46733541227598,33.33914221689001,26.5506510337672,1542.4988626875304,26.59480797737121,8.885781563043283
Europe,2021-05-17,746515263,218.26086123674858,218.33881171742848,218.3009002051845,218.26086123674858,218.08103129239296,217.94632283254126,217.91032186299367,10885.520702224485,217.71041404448968,142.38076938019685
Oceania,2021-05-17,45038907,-13.060082002669066,8.89438596759505,6.904011463516994,-1.2244304306243352,-13.060082002669066,-19.06573724572213,-22.414052135744654,-192.86948119155198,-8.036228382981333,2.77336659168927
Americas,2021-05-24,1037129342,221.89120043618362,223.97025489689216,223.31751601270662,221.99611364476857,220.06839199902893,219.0249609264085,218.82327360520443,11649.049847597526,215.72314532588007,170.0992106987044
Asia,2021-05-24,4695793204,81.96891560349508,130.4283729159968,120.49055572322928,103.52138874902448,80.16169572082725,63.600527618323305,60.28566375477131,348.86949442045585,6.977389888409116,13.88558653827806
Africa,2021-05-24,1426736614,58.81912264882227,115.22133484855534,106.7318226248714,86.34885043472767,57.03834826375171,34.718179442508,28.002348805959198,1578.743377352145,27.219713402623192,9.031501170965253
Europe,2021-05-24,746515263,219.8903731809494,219.97470193151815,219.92287787966768,219.8903731809494,219.69291837988163,219.54529045335124,219.49966062908973,10963.708486280268,219.27416972560536,143.8169074648913
Oceania,2021-05-24,45038907,-12.691031244362696,9.58758884253839,7.786374002432413,-0.5010450899921978,-12.691031244362696,-18.937697351460965,-22.303360456803397,-183.05113020089928,-7.62713042503747,2.77336659168927
Americas,2021-05-31,1037129342,225.519856753245,227.6943549486423,226.96697494723088,225.643762091535,223.74254201438313,222.59739674046577,222.37825502053138,11834.878299434495,219.16441295249064,173.19516013333143
Asia,2021-05-31,4695793204,85.08354628572532,141.42450731009006,127.05518299359844,108.93761730123047,82.94503981628627,66.5827712623433,62.588763569026945,362.53422260955466,7.250684452191093,14.624737550516716
Africa,2021-05-31,1426736614,60.31881697450371,117.40702647731091,109.86450114053817,88.18344312959988,58.78038913715289,36.08464475060705,29.60234502077988,1617.340842075698,27.88518693233962,9.166566254533649
Europe,2021-05-31,746515263,221.68429019892557,221.776638368943,221.71982948728962,221.68429019892557,221.46668876394244,221.30871050407933,221.25681531516193,11050.105881450192,221.00211762900383,144.99852925311185
Oceania,2021-05-31,45038907,-12.174822169155599,11.153092180671425,8.389644273513051,0.06515115782448158,-12.174822169155599,-18.793881295124,-21.699633889458486,-181.1725811241784,-7.5488575468407655,3.150822465562941
Americas,2021-06-07,1037129342,228.79044594513962,231.01687164398297,230.25135611638223,228.88300283344762,227.0031756323232,225.81680852002486,225.58203603602135,12000.62943600234,222.23387844448777,175.98459100067257
Asia,2021-06-07,4695793204,87.75908468771499,145.83379597171287,132.76375527675793,112.31604392950699,85.72597320077746,68.93486409312335,64.94293751977662,376.34668289091167,7.526933657818233,15.245739876069722
Africa,2021-06-07,1426736614,61.62029777513376,119.36298746308344,112.44882996277944,89.47096399931276,60.30957501313405,37.26150806928764,30.878561170918754,1639.8801250997474,28.27379526034047,9.304993135894948
Europe,2021-06-07,746515263,224.08497550155397,224.15968016800264,224.1257503281565,224.08497550155397,223.84086744548497,223.66223841233605,223.62430195034085,11166.1865327593,223.323730655186,145.96167298993322
Oceania,2021-06-07,45038907,-11.75518471487524,11.893800184746604,8.72635388917934,0.7906905820499738,-11.75518471487524,-18.500252901021568,-21.57919030454069,-173.35769363790448,-7.223237234912687,3.1552675112653157
Americas,2021-06-14,1037129342,232.1493310111294,234.41939608417238,233.62391552166503,232.22318830796345,230.31663683604458,229.10910770592008,228.855813364685,12171.234412680707,225.39322986445757,178.90245281158641
Asia,2021-06-14,4695793204,90.13049179626132,149.4713921361888,136.01206996831812,115.77425871921392,88.65111503617253,70.82467851498872,67.03253013933013,389.0880781186126,7.781761562372252,15.961529148292536
Africa,2021-06-14,1426736614,62.87755801396314,121.32599476919656,113.55966888801858,91.19381402447674,61.819524672507335,38.482613478635315,32.175169172967564,1660.7469761019463,28.63356855348183,9.470826126846703
Europe,2021-06-14,746515263,226.78921260042557,226.86241019806383,226.82950449160367,226.78921260042557,226.5290563198382,226.32800426876486,226.30105243301875,11298.001624584464,225.96003249168928,146.85301497981564
Oceania,2021-06-14,45038907,-11.280451636668712,12.678553020438846,9.215183402023357,1.5298046326148498,-11.280451636668712,-17.945125208508525,-21.103271496853115,-163.57117748843945,-6.815465728684975,3.157490034116503
Americas,2021-06-21,1037129342,235.40924454230503,237.73413417643476,236.91244886441677,235.49920160828609,233.51553450228198,232.31823872144142,232.04894149036983,12337.17203514975,228.46614879906946,181.742311815402
Asia,2021-06-21,4695793204,92.12138182533265,152.20212456354432,138.82796325618648,118.64665876941991,90.65742119049588,72.34343008180083,68.9212741754815,401.69926434749067,8.033985286949813,16.436678500717044
Africa,2021-06-21,1426736614,64.34775047698882,123.47122747348098,116.22000958406919,92.96176395393204,63.819539233420485,39.987447863481606,33.9042013188368,1689.5686520442443,29.130494000762837,9.680886972737351
Europe,2021-06-21,746515263,229.263479089747,229.3301916509196,229.2961417437291,229.263479089747,228.97047997759657,228.757320452182,228.73380195884823,11417.199425823836,228.34398851647674,147.63384362310086
Oceania,2021-06-21,45038907,-11.184867012760225,12.929380791478984,9.664451810103683,1.7837805380290774,-11.184867012760225,-17.944205671197818,-21.072938685523223,-161.95892720204242,-6.748288633418433,3.181922243361723
Americas,2021-06-28,1037129342,238.81952284543354,241.22196741224468,240.36921480012182,238.94159603155532,236.89621686734574,235.70019325449326,235.4288022152323,12512.440287471902,231.71185717540556,184.38499184479411
Asia,2021-06-28,4695793204,93.85533272398472,155.1652904322412,141.55899168858684,121.175682887775,92.72533906531791,73.97931004887673,70.84801517642595,414.7172828019386,8.294345656038773,16.814250323617955
Africa,2021-06-28,1426736614,66.08719170044927,125.93317959922283,118.96532875000891,94.9307062213534,65.33543934813518,41.64892435655789,35.88659027669162,1724.6727209047915,29.73573656732399,9.93678690298194
Europe,2021-06-28,746515263,231.496974672108,231.5660574925801,231.53339355897484,231.496974672108,231.19872758050363,230.9633034519488,230.93748965183022,11525.75015741314,230.5150031482628,148.52424604746494
Oceania,2021-06-28,45038907,-11.134253355705773,13.013704691106193,9.997277250725908,1.9574609415341913,-11.134253355705773,-17.973676595979185,-21.18885079269173,-162.62737169360713,-6.776140487233631,3.201909406904568
Americas,2021-07-05,1037129342,241.45391807268285,243.9261443492311,243.06616727934357,241.62339284082728,239.53281833322427,238.3158845313336,238.03739759075955,12645.688821261914,234.17942261596136,186.80995380291407
Asia,2021-07-05,4695793204,95.56017462088916,157.95742591529245,145.20918501192827,123.55334905572099,94.98561848505683,75.77941548712245,72.43255098201682,431.4597663216365,8.62919532643273,17.169525657842406
Africa,2021-07-05,1426736614,67.8796080123593,128.4062399890586,121.1694118336026,97.291319191608,67.04481828455957,43.355048614252205,37.9382391524374,1761.3922894563975,30.36883257683444,10.302378487919006
Europe,2021-07-05,746515263,234.37614031514488,234.45785480840954,234.41689631789214,234.37614031514488,234.05747229028103,233.81207982951705,233.77824820049085,11666.014800278768,233.32029600557536,149.4279149119018
Oceania,2021-07-05,45038907,-10.966016780999583,13.565537982702029,10.474571443126838,2.4320777482915656,-10.966016780999583,-17.377866314932337,-21.068667228232478,-159.24955973978487,-6.635398322491037,3.237438688287884
Americas,2021-07-12,1037129342,244.13342805576764,246.7011260483195,245.82775046267707,244.32460347174253,242.18778642698993,240.96700067201073,240.6981739067275,12781.54251709931,236.69523179813535,188.95346648737151
Asia,2021-07-12,4695793204,97.53237744128084,161.0520258435908,147.48793339017067,126.48014536928002,97.44004895818814,77.63484956066625,74.11582577229805,448.9840985813667,8.979681971627334,17.60246655018584
Africa,2021-07-12,1426736614,70.22644060234012,131.7651636404627,123.36489070031679,100.13572865474,69.261877826047,45.560189828581514,40.43513820502852,1810.4652523395519,31.21491814378538,10.691869158129
Europe,2021-07-12,746515263,237.60458266601086,237.69186625913386,237.64580784472966,237.60458266601086,237.25774034026628,236.98614377790778,236.95095341047028,11822.419501623015,236.44839003246025,150.31483944354397
Oceania,2021-07-12,45038907,-10.418705217217804,14.627240065435869,10.959096209963777,3.294456228951418,-10.418705217217804,-16.666252336687666,-20.575770916013877,-152.19492676541694,-6.3414552818923715,3.3151492774902374
Americas,2021-07-19,1037129342,247.01501984233735,249.6093913998144,248.7726430202188,247.2205976392558,245.04524233179274,243.81460466239466,243.56675223235405,12928.611921073518,239.4187392791392,190.94231938784222
Asia,2021-07-19,4695793204,99.65696548403817,164.35037894368295,150.17032761239017,129.83691128628047,99.65696548403817,79.71838633035073,75.8908517821157,466.5213786003697,9.330427572007395,18.0850480655025
Africa,2021-07-19,1426736614,72.82274900568258,134.60578916786332,125.45838799579053,102.43544380468384,72.01346805031797,47.88226607510814,42.96498137450284,1856.4299470556994,32.00741288027068,11.119558329355385
Europe,2021-07-19,746515263,240.79645955356844,240.88390136564806,240.8365686875305,240.79645955356844,240.4274865856313,240.14005347182484,240.10925650011623,11978.48663451757,239.5697326903514,151.2144903057394
Oceania,2021-07-19,45038907,-10.0837885208163,15.74493908086137,12.177808394245996,3.878818862311758,-10.0837885208163,-16.115144068524963,-20.082740488646284,-149.69102589473903,-6.237126078947459,3.4417087430651905
Americas,2021-07-26,1037129342,250.26706729790715,252.9485302678938,252.0820674228578,250.51404235256894,248.28798170553412,247.05356507059423,246.7920196904962,13096.26211389981,242.52337247962603,193.71159722397155
Asia,2021-07-26,4695793204,102.28191131817562,167.702855782585,152.9704477648808,133.60877191567315,102.28191131817562,82.05353367152374,78.36219959506118,486.3973263423562,9.727946526847123,18.676769246416754
Africa,2021-07-26,1426736614,75.36745858533081,137.4435743954927,128.14494595788938,104.77232228882266,74.02646540099437,49.99347530879856,45.360852133594506,1898.2025856198482,32.727630786549106,11.591476336780966
Europe,2021-07-26,746515263,244.03409954358477,244.13033074062633,244.07496267724866,244.03409954358477,243.64400645800615,243.3356778492781,243.3072766459191,12136.708445393573,242.73416890787144,152.16584446445538
Oceania,2021-07-26,45038907,-9.705858675270528,16.663144270924043,12.876598334272582,4.351187632001152,-9.705858675270528,-15.240995749105613,-19.616209051269713,-146.22795432304903,-6.092831430127043,3.663727896416314
Americas,2021-08-02,1037129342,254.02506394348603,256.75672997016306,255.85237379624056,254.2763471377934,252.04550149806576,250.80583092924294,250.50369554672903,13288.885887025424,246.09047938935973,195.72494301936996
Asia,2021-08-02,4695793204,105.65818918450852,171.40728387671555,157.27007525346272,137.67928111905437,105.65818918450852,85.45590069097508,81.28076397650634,521.8576276607663,10.437152553215325,19.31346710982633
Africa,2021-08-02,1426736614,77.86651787274245,140.32323392677043,131.5052666418253,107.06382464932416,76.04421903908614,52.148127359581366,47.50875463672628,1930.4856864270707,33.28423597288053,12.040403905972795
Europe,2021-08-02,746515263,247.1434214148794,247.2347587473814,247.18825038927045,247.1434214148794,246.73028359752092,246.42182956658237,246.38642859568657,12289.030884634432,245.78061769268868,153.19663410552397
Oceania,2021-08-02,45038907,-9.395933456280892,17.963987379789607,14.45925137563209,5.014656606240431,-9.395933456280892,-14.431350342284798,-19.192362234666756,-144.5773372086116,-6.024055717025483,3.8102589834162717
